business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Tripura Diagnostic & Polyclinic,Polyclinic,Diagnostic center,Diagnostic center,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 98634 41552,N/A,4.1,24.0,"Chandmari, 79 Tilla, Agartala, Tripura 799006","Chandmari, 79 Tilla",23.8701302,91.2974203,ChIJUQ6qjLr3UzcRmL5IeD2xQcI,https://www.google.com/maps/place/?q=place_id:ChIJUQ6qjLr3UzcRmL5IeD2xQcI,part_375,2026-09-20 20:19:18,1560
Kumarghat Community Health Center,Polyclinic,Hospital,Hospital,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",N/A,N/A,3.8,18.0,"527R+85Q, Uttar Kumarghat Rd, Kumarghat, Tripura 799264",799281,24.163341499999998,92.04047899999999,ChIJhWo6CbuJUTcR5qNSBwwaWe4,https://www.google.com/maps/place/?q=place_id:ChIJhWo6CbuJUTcR5qNSBwwaWe4,part_375,2026-09-20 20:19:18,1561
RAM-KRISHNA POLYCARE,Polyclinic,Medical Center,Medical Center,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",N/A,N/A,5.0,1.0,"14, Gangail Rd, Melarmath, Dhaleswar, Agartala, Tripura 799001","Melarmath, Dhaleswar",23.827534999999997,91.2734613,ChIJrRbYQAD1UzcR8zl-5S-_lPw,https://www.google.com/maps/place/?q=place_id:ChIJrRbYQAD1UzcR8zl-5S-_lPw,part_375,2026-09-20 20:19:18,1562
RAM-KRISHNA POLYCARE,Polyclinic,Health consultant,Health consultant,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 96128 12526,https://ramkrishna-polycare.grexa.site/,5.0,10.0,"14, Gangail Rd, near Khudiram club &, beside Haz bhawan, Melarmath, Dhaleswar, Agartala, Tripura 799001","Melarmath, Dhaleswar",23.8275403,91.2734615,ChIJ18LPjZL1UzcRbLVwc1jNEJc,https://www.google.com/maps/place/?q=place_id:ChIJ18LPjZL1UzcRbLVwc1jNEJc,part_375,2026-09-20 20:19:18,1563
Apollo Clinic,Polyclinic,Medical clinic,Medical clinic,799281,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Baburbazar S.O, Hiracherra B.O, Irani B.O",+91 69090 03517,https://www.apolloclinicagartala.com/,4.9,30.0,"Apollo Clinic, Lakshmi Narayan Bari Rd, opposite Purbasha, Banamalipur, Indranagar, Agartala, Tripura 799001","Banamalipur, Indranagar",23.8339231,91.2913615,ChIJ8bV-EGP1UzcRjjWjD9f-PCI,https://www.google.com/maps/place/?q=place_id:ChIJ8bV-EGP1UzcRjjWjD9f-PCI,part_375,2026-09-20 20:19:18,1564
"Ekanshi Polyclinic! Dr.S.K Maurya MBBS , MD ( Medicine)",Polyclinic,Medical clinic,Medical clinic,799282,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Bhagabannagar B.O, Chinibagan B.O",+91 85460 01986,N/A,4.9,762.0,"Union Bank, 241 A, Medical College Road, near HN Singh Chowk, Basharatpur, Gorakhpur, Uttar Pradesh 273014",Basharatpur,26.7874113,83.3860887,ChIJf0X57lVFkTkRYGGS6qvFYEk,https://www.google.com/maps/place/?q=place_id:ChIJf0X57lVFkTkRYGGS6qvFYEk,part_375,2026-09-20 20:19:58,7657
Usha polyclinic,Polyclinic,Hospital,Hospital,799282,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Bhagabannagar B.O, Chinibagan B.O",+91 85400 67711,N/A,5.0,28.0,"Usha polyclinic_ new kunj colony_ East Bahadurpur, near maa Gayatri Boys Hostel, Rajendra Nagar, Patna, Bihar 800006","Bahadurpur Bagicha, Rajendra Nagar",25.602407799999998,85.17587309999999,ChIJnU1OvoZZ7TkRi4Qhp14Jfpc,https://www.google.com/maps/place/?q=place_id:ChIJnU1OvoZZ7TkRi4Qhp14Jfpc,part_375,2026-09-20 20:19:58,7658
Mishra Poly Clinic & Nursing Home,Polyclinic,Hospital,Hospital,799282,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Bhagabannagar B.O, Chinibagan B.O",+91 62666 01178,http://www.mpcwaidhan.com/,4.5,1059.0,"Baliyari Road, behind Ram Leela Maidan, Waidhan, Madhya Pradesh 486886",799282,24.062907,82.629921,ChIJDS35jKA2jzkRcTtVXjj4FDI,https://www.google.com/maps/place/?q=place_id:ChIJDS35jKA2jzkRcTtVXjj4FDI,part_375,2026-09-20 20:19:58,7659
Nalanda Healthcare and Diagnostics,Polyclinic,Medical Center,"Medical Center, Dermatologist, Diabetologist, Diagnostic center, General practitioner, Geriatrician, Immunologist, Pathologist",799282,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Bhagabannagar B.O, Chinibagan B.O",+91 76459 89398,https://www.nalandahealthcareanddiagnostics.in/,5.0,44.0,"4M/164, Bhootnath Rd, near Chandigarh eye care, Bahadurpur Housing Colony, Mahatma Gandhi Nagar, Chitragupta Nagar, Patna, Bihar 800026","Bahadurpur Housing Colony, Mahatma Gandhi Nagar, Chitragupta Nagar",25.593516299999997,85.1735132,ChIJfRdYtpNZ7TkRKyp9inKV6Ug,https://www.google.com/maps/place/?q=place_id:ChIJfRdYtpNZ7TkRKyp9inKV6Ug,part_375,2026-09-20 20:19:58,7660
Yakutpura poly clinic,Polyclinic,Hospital,Hospital,799282,North Eastern Circle,Shillong HQ Region,Dharmanagar Division,"Bhagabannagar B.O, Chinibagan B.O",N/A,N/A,4.7,,"Rein Bazar Rd, Near Yakutpura, Rein Bazar, Yakutpura, Hyderabad, Telangana 500023","Rein Bazar, Yakutpura",17.3605058,78.4927354,ChIJD3TwcD6YyzsRke2VMP2iJg4,https://www.google.com/maps/place/?q=place_id:ChIJD3TwcD6YyzsRke2VMP2iJg4,part_375,2026-09-20 20:19:58,7661
