business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Ortho Centre,Surgical Equipment Supplier,Surgical supply store,"Surgical supply store, Hospital equipment and supplies, Medical equipment supplier, Surgical Products Wholesaler",801113,Bihar Circle,Patna HQ Region,Patna Division,"NEORA S.O, ANDA BO, BALUA BO",+91 612 230 0763,N/A,4.5,13.0,"Ashok Rajpath Rd, beside Central Bank Of India Inside Market, Lalbagh, Patna, Bihar 800004",Lalbagh,25.619192899999998,85.16058009999999,ChIJa5SRcOVY7TkRxKKp8i_sc2U,https://www.google.com/maps/place/?q=place_id:ChIJa5SRcOVY7TkRxKKp8i_sc2U,part_376,2026-09-20 20:19:17,2068
UNIVERSAL SURGICAL ENTERPRISES,Surgical Equipment Supplier,Surgical Products Wholesaler,"Surgical Products Wholesaler, Physiotherapy equipment supplier",801113,Bihar Circle,Patna HQ Region,Patna Division,"NEORA S.O, ANDA BO, BALUA BO",N/A,N/A,5.0,,"Arya Kumar Rd, Langar Toli, machuatoli, Patna, Bihar 800004","Langar Toli, machuatoli",25.6144864,85.160173,ChIJx4XSZY9Z7TkRmmhV3BbMIt0,https://www.google.com/maps/place/?q=place_id:ChIJx4XSZY9Z7TkRmmhV3BbMIt0,part_376,2026-09-20 20:19:17,2069
Nalanda Surgical,Surgical Equipment Supplier,Surgical supply store,Surgical supply store,801113,Bihar Circle,Patna HQ Region,Patna Division,"NEORA S.O, ANDA BO, BALUA BO",+91 93049 36384,N/A,4.5,,"Kendriya Vidyalay Gate No.2, A-37, Sachiwalay Colony, Kankarbagh, Patna, Bihar 800020","Sachiwalay Colony, Kankarbagh, Bankman Colony",25.598121,85.159869,ChIJg84btJFY7TkR33yECM4tHfY,https://www.google.com/maps/place/?q=place_id:ChIJg84btJFY7TkR33yECM4tHfY,part_376,2026-09-20 20:19:17,2070
SURGI HOUSE PVT. LTD.,Surgical Equipment Supplier,Surgical Products Wholesaler,Surgical Products Wholesaler,801113,Bihar Circle,Patna HQ Region,Patna Division,"NEORA S.O, ANDA BO, BALUA BO",+91 70709 69353,N/A,5.0,,"opp. SK MARRIAGE PARK, B Sector, Haroon Nagar, Haroon Colony Sector -II, Phulwari Sharif, Patna, Bihar 800002","B Sector, Haroon Nagar, Haroon Colony Sector -II, Phulwari Sharif",25.5818139,85.0791866,ChIJR2vrxcRX7TkR8QCknUMOfmI,https://www.google.com/maps/place/?q=place_id:ChIJR2vrxcRX7TkR8QCknUMOfmI,part_376,2026-09-20 20:19:18,2071
Banshi Medicare Pvt. Ltd.,Surgical Equipment Supplier,Manufacturer,"Manufacturer, Oxygen equipment supplier",801301,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Ekangersarai SO, Aungari BO, Bajitpur Khiruti BO",+91 90310 10271,https://banshimedicare.com/,4.5,,"P), Phase, Plot No G3 & H2, 2, Industrial Area, Fatwah, Bihar 803201",Industrial Area,25.5028281,85.320953,ChIJM_qRI1tZ7TkRv4KVGxYprqQ,https://www.google.com/maps/place/?q=place_id:ChIJM_qRI1tZ7TkRv4KVGxYprqQ,part_376,2026-09-20 20:20:04,7505
India Surgical,Surgical Equipment Supplier,Surgical Products Wholesaler,"Surgical Products Wholesaler, Health and beauty shop, Hospital equipment and supplies, Medical laboratory, Medical supply store, Orthopedic supplies store, Surgical supply store, Wheelchair store, Wholesale drugstore",801301,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Ekangersarai SO, Aungari BO, Bajitpur Khiruti BO",+91 78273 75347,N/A,4.9,,"Maali Gali, Ghosh Ln, Ward No - 17, Gudari Bazar, Samastipur, Bihar 848101","Ward No-17, Gudari Bazar",25.8632979,85.78384899999999,ChIJsZ4WLzGR7TkRENALh0LjaHw,https://www.google.com/maps/place/?q=place_id:ChIJsZ4WLzGR7TkRENALh0LjaHw,part_376,2026-09-20 20:20:05,7506
Narayani Drug & Surgical,Surgical Equipment Supplier,Surgical supply store,Surgical supply store,801301,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Ekangersarai SO, Aungari BO, Bajitpur Khiruti BO",+91 82928 25353,N/A,5.0,,"MPD Road, Bhagalpur, Bihar 812002",801301,25.2439945,86.9722427,ChIJxcB05_RL8DkRLnU3J33ciH8,https://www.google.com/maps/place/?q=place_id:ChIJxcB05_RL8DkRLnU3J33ciH8,part_376,2026-09-20 20:20:05,7507
BEACON MEDITECH INTERNATIONAL,Surgical Equipment Supplier,Medical equipment supplier,"Medical equipment supplier, Hospital equipment and supplies, Laboratory equipment supplier",801301,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Ekangersarai SO, Aungari BO, Bajitpur Khiruti BO",+91 96343 91146,https://beaconmeditech.com/,5.0,,"House No 5, Khemaji Tola Rd, opp. to GANGA TVS, near ASHOKA PALACE, Sandha Mathiya, KHEMZI, VILL, Sarha, Chapra, Bihar 841301","Sandha Mathiya, KHEMZI, VILL",25.790426,84.75265519999999,ChIJSQ8J1RG7kjkR2J1epP49Avs,https://www.google.com/maps/place/?q=place_id:ChIJSQ8J1RG7kjkR2J1epP49Avs,part_376,2026-09-20 20:20:05,7508
"Bhawani Drugs Agency, Bihari Road, Hilsa, Bihar",Surgical Equipment Supplier,Medical supply store,Medical supply store,801302,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Hilsa SO, Akbarpur BO, Asharhi BO",+91 83401 33455,N/A,5.0,2.0,"Main Rd, Nur Sarai, Hilsa, Bihar 801302",801302,25.313135,85.28067999999999,ChIJCyno2quX8jkRUgC2D5FC2No,https://www.google.com/maps/place/?q=place_id:ChIJCyno2quX8jkRUgC2D5FC2No,part_376,2026-09-20 20:20:50,10586
Surgical And Scientific Enterprises.,Surgical Equipment Supplier,Surgical Products Wholesaler,Surgical Products Wholesaler,801303,Bihar Circle,"East Region, Bhagalpur",Nalanda Division,"Islampur SO Nalanda, Aatma BO, Arjunsarthuya BO",+91 90067 34998,N/A,4.6,,"Motijheel Rd, Sutapatti, Pokhraira, Muzaffarpur, Bihar 842001","Sutapatti, Pokhraira",26.119499899999997,85.3861939,ChIJefOdzvoQ7TkRWt8CYVXelfk,https://www.google.com/maps/place/?q=place_id:ChIJefOdzvoQ7TkRWt8CYVXelfk,part_376,2026-09-20 20:21:35,12394
